2020/11/04 20:10:45,Arkansas,1207308,0.345,0.627,1225000
2020/11/04 20:18:41,Arkansas,1207484,0.345,0.627,1225000
2020/11/04 21:43:00,Arkansas,1207484,0.345,0.627,1225000
2020/11/04 22:26:42,Arkansas,1211482,0.344,0.627,1225000
2020/11/04 23:44:41,Arkansas,1213314,0.345,0.627,1225000
2020/11/05 16:02:43,Arkansas,1213460,0.345,0.627,1225000
2020/11/05 16:29:42,Arkansas,1213461,0.345,0.627,1225000
2020/11/05 21:24:36,Arkansas,1213693,0.345,0.627,1225000
2020/11/05 21:47:53,Arkansas,1217570,0.345,0.626,1225000
2020/11/05 21:50:46,Arkansas,1219812,0.345,0.627,1225000
2020/11/06 18:49:46,Arkansas,1216812,0.346,0.626,1225000
2020/11/06 19:10:54,Arkansas,1212935,0.345,0.626,1225000
2020/11/06 19:28:56,Arkansas,1207938,0.346,0.626,1225000
2020/11/06 19:56:36,Arkansas,1207944,0.346,0.626,1225000
2020/11/07 14:58:48,Arkansas,1211821,0.346,0.625,1225000
2020/11/07 14:59:54,Arkansas,1216818,0.346,0.626,1225000
2020/11/09 15:03:37,Arkansas,1218150,0.346,0.626,1225000
2020/11/09 16:31:08,Arkansas,1213153,0.346,0.625,1225000
2020/11/09 16:56:39,Arkansas,1209276,0.346,0.626,1225000
2020/11/09 17:12:39,Arkansas,1209279,0.346,0.626,1225000
2020/11/09 20:17:36,Arkansas,1209280,0.346,0.626,1225000
2020/11/04 10:01:44,California,0,0,0,16800000
2020/11/04 04:11:07,California,5305,0.583,0.395,16800000
2020/11/04 04:13:01,California,231201,0.82,0.165,16800000
2020/11/04 04:13:33,California,331266,0.765,0.218,16800000
2020/11/04 04:16:17,California,642538,0.696,0.287,16800000
